id,player_of_match,venue,team1,team2,toss_winner,winner,result,target_runs,target_overs,Home_Win,loser,Home_Loss,Neutral,toss_match_win
1254104,RD Gaikwad,Dubai International Cricket Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,runs,157.0,20.0,False,Mumbai Indians,False,True,True
1254087,CV Varun,"Zayed Cricket Stadium, Abu Dhabi",Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,wickets,93.0,20.0,False,Royal Challengers Bangalore,False,True,False
1254111,Kartik Tyagi,Dubai International Cricket Stadium,Rajasthan Royals,Punjab Kings,Punjab Kings,Rajasthan Royals,runs,186.0,20.0,False,Punjab Kings,False,True,False
1254105,A Nortje,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,wickets,135.0,20.0,False,Sunrisers Hyderabad,False,True,False
1254096,SP Narine,"Zayed Cricket Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,156.0,20.0,False,Mumbai Indians,False,True,True
1254113,DJ Bravo,Sharjah Cricket Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,157.0,20.0,False,Royal Challengers Bangalore,False,True,True
1254097,SS Iyer,"Zayed Cricket Stadium, Abu Dhabi",Delhi Capitals,Rajasthan Royals,Rajasthan Royals,Delhi Capitals,runs,155.0,20.0,False,Rajasthan Royals,False,True,False
1254107,JO Holder,Sharjah Cricket Stadium,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Punjab Kings,runs,126.0,20.0,False,Sunrisers Hyderabad,False,True,False
1254098,RA Jadeja,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,wickets,172.0,20.0,False,Kolkata Knight Riders,False,True,False
1254108,GJ Maxwell,Dubai International Cricket Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Royal Challengers Bangalore,runs,166.0,20.0,False,Mumbai Indians,False,True,False
1254100,JJ Roy,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,wickets,165.0,20.0,False,Rajasthan Royals,False,True,False
1254092,SP Narine,Sharjah Cricket Stadium,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,128.0,20.0,False,Delhi Capitals,False,True,True
1254099,KA Pollard,"Zayed Cricket Stadium, Abu Dhabi",Punjab Kings,Mumbai Indians,Mumbai Indians,Mumbai Indians,wickets,136.0,20.0,False,Punjab Kings,False,True,True
1254103,YS Chahal,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,wickets,150.0,20.0,False,Rajasthan Royals,False,True,True
1254091,JR Hazlewood,Sharjah Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,135.0,20.0,False,Sunrisers Hyderabad,False,True,True
1254102,KL Rahul,Dubai International Cricket Stadium,Kolkata Knight Riders,Punjab Kings,Punjab Kings,Punjab Kings,wickets,166.0,20.0,False,Kolkata Knight Riders,False,True,True
1254089,RD Gaikwad,"Zayed Cricket Stadium, Abu Dhabi",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Rajasthan Royals,wickets,190.0,20.0,False,Chennai Super Kings,False,True,True
1254112,AR Patel,Sharjah Cricket Stadium,Mumbai Indians,Delhi Capitals,Delhi Capitals,Delhi Capitals,wickets,130.0,20.0,False,Mumbai Indians,False,True,True
1254090,GJ Maxwell,Sharjah Cricket Stadium,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,runs,165.0,20.0,False,Punjab Kings,False,True,True
1254109,Shubman Gill,Dubai International Cricket Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,wickets,116.0,20.0,False,Sunrisers Hyderabad,False,True,False
1254110,AR Patel,Dubai International Cricket Stadium,Chennai Super Kings,Delhi Capitals,Delhi Capitals,Delhi Capitals,wickets,137.0,20.0,False,Chennai Super Kings,False,True,True
1254093,NM Coulter-Nile,Sharjah Cricket Stadium,Rajasthan Royals,Mumbai Indians,Mumbai Indians,Mumbai Indians,wickets,91.0,20.0,False,Rajasthan Royals,False,True,True
1254095,KS Williamson,"Zayed Cricket Stadium, Abu Dhabi",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,runs,142.0,20.0,False,Royal Challengers Bangalore,False,True,False
1254094,KL Rahul,Dubai International Cricket Stadium,Chennai Super Kings,Punjab Kings,Punjab Kings,Punjab Kings,wickets,135.0,20.0,False,Chennai Super Kings,False,True,True
1254106,Shivam Mavi,Sharjah Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders,runs,172.0,20.0,False,Rajasthan Royals,False,True,False
1254088,Ishan Kishan,"Zayed Cricket Stadium, Abu Dhabi",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,runs,236.0,20.0,False,Sunrisers Hyderabad,False,True,True
1254101,KS Bharat,Dubai International Cricket Stadium,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,wickets,165.0,20.0,False,Delhi Capitals,False,True,True
1254114,RD Gaikwad,Dubai International Cricket Stadium,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,173.0,20.0,False,Delhi Capitals,False,True,True
1254115,SP Narine,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,wickets,139.0,20.0,False,Royal Challengers Bangalore,False,True,False
1254116,VR Iyer,Sharjah Cricket Stadium,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,136.0,20.0,False,Delhi Capitals,False,True,True
1254117,F du Plessis,Dubai International Cricket Stadium,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Chennai Super Kings,runs,193.0,20.0,False,Kolkata Knight Riders,False,True,False
1304047,UT Yadav,"Wankhede Stadium, Mumbai",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,132.0,20.0,False,Chennai Super Kings,False,True,True
1304048,Kuldeep Yadav,"Brabourne Stadium, Mumbai",Mumbai Indians,Delhi Capitals,Delhi Capitals,Delhi Capitals,wickets,178.0,20.0,False,Mumbai Indians,False,True,True
1304049,OF Smith,"Dr DY Patil Sports Academy, Mumbai",Royal Challengers Bangalore,Punjab Kings,Punjab Kings,Punjab Kings,wickets,206.0,20.0,False,Royal Challengers Bangalore,False,True,True
1304050,Mohammed Shami,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Gujarat Titans,Gujarat Titans,Gujarat Titans,wickets,159.0,20.0,False,Lucknow Super Giants,False,True,True
1304051,SV Samson,"Maharashtra Cricket Association Stadium, Pune",Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,runs,211.0,20.0,False,Sunrisers Hyderabad,False,True,False
1304052,PWH de Silva,"Dr DY Patil Sports Academy, Mumbai",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,wickets,129.0,20.0,False,Kolkata Knight Riders,False,True,True
1304053,E Lewis,"Brabourne Stadium, Mumbai",Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,Lucknow Super Giants,wickets,211.0,20.0,False,Chennai Super Kings,False,True,True
1304054,UT Yadav,"Wankhede Stadium, Mumbai",Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,138.0,20.0,False,Punjab Kings,False,True,True
1304055,JC Buttler,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,Mumbai Indians,Mumbai Indians,Rajasthan Royals,runs,194.0,20.0,False,Mumbai Indians,False,True,False
1304056,LH Ferguson,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,Delhi Capitals,Delhi Capitals,Gujarat Titans,runs,172.0,20.0,False,Delhi Capitals,False,True,False
1304057,LS Livingstone,"Brabourne Stadium, Mumbai",Punjab Kings,Chennai Super Kings,Chennai Super Kings,Punjab Kings,runs,181.0,20.0,False,Chennai Super Kings,False,True,False
1304058,Avesh Khan,"Dr DY Patil Sports Academy, Mumbai",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,Lucknow Super Giants,runs,170.0,20.0,False,Sunrisers Hyderabad,False,True,False
1304059,KD Karthik,"Wankhede Stadium, Mumbai",Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,wickets,170.0,20.0,False,Rajasthan Royals,False,True,True
1304060,PJ Cummins,"Maharashtra Cricket Association Stadium, Pune",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,162.0,20.0,False,Mumbai Indians,False,True,True
1304061,Q de Kock,"Dr DY Patil Sports Academy, Mumbai",Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,Lucknow Super Giants,wickets,150.0,20.0,False,Delhi Capitals,False,True,True
1304062,Shubman Gill,"Brabourne Stadium, Mumbai",Punjab Kings,Gujarat Titans,Gujarat Titans,Gujarat Titans,wickets,190.0,20.0,False,Punjab Kings,False,True,True
1304063,Abhishek Sharma,"Dr DY Patil Sports Academy, Mumbai",Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,wickets,155.0,20.0,False,Chennai Super Kings,False,True,True
1304064,Anuj Rawat,"Maharashtra Cricket Association Stadium, Pune",Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,wickets,152.0,20.0,False,Mumbai Indians,False,True,True
1304065,Kuldeep Yadav,"Brabourne Stadium, Mumbai",Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Capitals,runs,216.0,20.0,False,Kolkata Knight Riders,False,True,False
1304066,YS Chahal,"Wankhede Stadium, Mumbai",Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,Rajasthan Royals,runs,166.0,20.0,False,Lucknow Super Giants,False,True,False
1304067,KS Williamson,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,wickets,163.0,20.0,False,Gujarat Titans,False,True,True
1304068,S Dube,"Dr DY Patil Sports Academy, Mumbai",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,runs,217.0,20.0,False,Royal Challengers Bangalore,False,True,False
1304069,MA Agarwal,"Maharashtra Cricket Association Stadium, Pune",Punjab Kings,Mumbai Indians,Mumbai Indians,Punjab Kings,runs,199.0,20.0,False,Mumbai Indians,False,True,False
1304070,HH Pandya,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Rajasthan Royals,Rajasthan Royals,Gujarat Titans,runs,193.0,20.0,False,Rajasthan Royals,False,True,False
1304071,RA Tripathi,"Brabourne Stadium, Mumbai",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,wickets,176.0,20.0,False,Kolkata Knight Riders,False,True,True
1304072,KL Rahul,"Brabourne Stadium, Mumbai",Lucknow Super Giants,Mumbai Indians,Mumbai Indians,Lucknow Super Giants,runs,200.0,20.0,False,Mumbai Indians,False,True,False
1304073,KD Karthik,"Wankhede Stadium, Mumbai",Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,Royal Challengers Bangalore,runs,190.0,20.0,False,Delhi Capitals,False,True,False
1304074,Umran Malik,"Dr DY Patil Sports Academy, Mumbai",Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,wickets,152.0,20.0,False,Punjab Kings,False,True,True
1304075,DA Miller,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,Gujarat Titans,Gujarat Titans,Gujarat Titans,wickets,170.0,20.0,False,Chennai Super Kings,False,True,True
1304076,YS Chahal,"Brabourne Stadium, Mumbai",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Rajasthan Royals,runs,218.0,20.0,False,Kolkata Knight Riders,False,True,False
1304077,F du Plessis,"Dr DY Patil Sports Academy, Mumbai",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,Royal Challengers Bangalore,runs,182.0,20.0,False,Lucknow Super Giants,False,True,False
1304078,Kuldeep Yadav,"Brabourne Stadium, Mumbai",Punjab Kings,Delhi Capitals,Delhi Capitals,Delhi Capitals,wickets,116.0,20.0,False,Punjab Kings,False,True,True
1304079,Mukesh Choudhary,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,156.0,20.0,False,Mumbai Indians,False,True,True
1304080,JC Buttler,"Wankhede Stadium, Mumbai",Rajasthan Royals,Delhi Capitals,Delhi Capitals,Rajasthan Royals,runs,223.0,20.0,False,Delhi Capitals,False,True,False
1304081,Rashid Khan,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,runs,157.0,20.0,False,Kolkata Knight Riders,False,True,True
1304082,M Jansen,"Brabourne Stadium, Mumbai",Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,wickets,69.0,20.0,False,Royal Challengers Bangalore,False,True,True
1304083,KL Rahul,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Mumbai Indians,Mumbai Indians,Lucknow Super Giants,runs,169.0,20.0,False,Mumbai Indians,True,False,False
1304084,S Dhawan,"Wankhede Stadium, Mumbai",Punjab Kings,Chennai Super Kings,Chennai Super Kings,Punjab Kings,runs,188.0,20.0,False,Chennai Super Kings,False,True,False
1304085,R Parag,"Maharashtra Cricket Association Stadium, Pune",Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,Rajasthan Royals,runs,145.0,20.0,False,Royal Challengers Bangalore,False,True,False
1304086,Umran Malik,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,Gujarat Titans,wickets,196.0,20.0,False,Sunrisers Hyderabad,False,True,True
1304087,Kuldeep Yadav,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,Delhi Capitals,wickets,147.0,20.0,False,Kolkata Knight Riders,False,True,True
1304088,KH Pandya,"Maharashtra Cricket Association Stadium, Pune",Lucknow Super Giants,Punjab Kings,Punjab Kings,Lucknow Super Giants,runs,154.0,20.0,False,Punjab Kings,False,True,False
1304089,R Tewatia,"Brabourne Stadium, Mumbai",Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,wickets,171.0,20.0,False,Royal Challengers Bangalore,False,True,False
1304090,SA Yadav,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,Mumbai Indians,Mumbai Indians,Mumbai Indians,wickets,159.0,20.0,False,Rajasthan Royals,False,True,True
1304091,Mohsin Khan,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,runs,196.0,20.0,False,Delhi Capitals,False,True,True
1304092,RD Gaikwad,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,runs,203.0,20.0,False,Sunrisers Hyderabad,False,True,False
1304093,RK Singh,"Wankhede Stadium, Mumbai",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,wickets,153.0,20.0,False,Rajasthan Royals,False,True,True
1304094,K Rabada,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Punjab Kings,Gujarat Titans,Punjab Kings,wickets,144.0,20.0,False,Gujarat Titans,False,True,False
1304095,HV Patel,"Maharashtra Cricket Association Stadium, Pune",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,runs,174.0,20.0,False,Chennai Super Kings,False,True,False
1304096,DA Warner,"Brabourne Stadium, Mumbai",Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Capitals,runs,208.0,20.0,False,Sunrisers Hyderabad,False,True,False
1304097,TH David,"Brabourne Stadium, Mumbai",Mumbai Indians,Gujarat Titans,Gujarat Titans,Mumbai Indians,runs,178.0,20.0,False,Gujarat Titans,False,True,False
1304098,YBK Jaiswal,"Wankhede Stadium, Mumbai",Punjab Kings,Rajasthan Royals,Punjab Kings,Rajasthan Royals,wickets,190.0,20.0,False,Punjab Kings,False,True,False
1304099,Avesh Khan,"Maharashtra Cricket Association Stadium, Pune",Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,Lucknow Super Giants,runs,177.0,20.0,False,Kolkata Knight Riders,False,True,False
1304100,PWH de Silva,"Wankhede Stadium, Mumbai",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,runs,193.0,20.0,False,Sunrisers Hyderabad,False,True,True
1304101,DP Conway,"Dr DY Patil Sports Academy, Mumbai",Chennai Super Kings,Delhi Capitals,Delhi Capitals,Chennai Super Kings,runs,209.0,20.0,False,Delhi Capitals,False,True,False
1304102,JJ Bumrah,"Dr DY Patil Sports Academy, Mumbai",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Kolkata Knight Riders,runs,166.0,20.0,False,Mumbai Indians,False,True,False
1304103,Shubman Gill,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,runs,145.0,20.0,False,Lucknow Super Giants,False,True,True
1304104,MR Marsh,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,Delhi Capitals,Delhi Capitals,Delhi Capitals,wickets,161.0,20.0,False,Rajasthan Royals,False,True,True
1304105,DR Sams,"Wankhede Stadium, Mumbai",Chennai Super Kings,Mumbai Indians,Mumbai Indians,Mumbai Indians,wickets,98.0,20.0,True,Chennai Super Kings,False,False,True
1304106,JM Bairstow,"Brabourne Stadium, Mumbai",Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Punjab Kings,runs,210.0,20.0,False,Royal Challengers Bangalore,False,True,False
1304107,AD Russell,"Maharashtra Cricket Association Stadium, Pune",Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,runs,178.0,20.0,False,Sunrisers Hyderabad,False,True,True
1304108,WP Saha,"Wankhede Stadium, Mumbai",Chennai Super Kings,Gujarat Titans,Chennai Super Kings,Gujarat Titans,wickets,134.0,20.0,False,Chennai Super Kings,False,True,False
1304109,TA Boult,"Brabourne Stadium, Mumbai",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,runs,179.0,20.0,False,Lucknow Super Giants,False,True,True
1304110,SN Thakur,"Dr DY Patil Sports Academy, Mumbai",Delhi Capitals,Punjab Kings,Punjab Kings,Delhi Capitals,runs,160.0,20.0,False,Punjab Kings,False,True,False
1304111,RA Tripathi,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad,runs,194.0,20.0,False,Mumbai Indians,True,False,False
1304112,Q de Kock,"Dr DY Patil Sports Academy, Mumbai",Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,runs,211.0,20.0,False,Kolkata Knight Riders,False,True,True
1304113,V Kohli,"Wankhede Stadium, Mumbai",Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,wickets,169.0,20.0,False,Gujarat Titans,False,True,False
1304114,R Ashwin,"Brabourne Stadium, Mumbai",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,wickets,151.0,20.0,False,Chennai Super Kings,False,True,False
1304115,JJ Bumrah,"Wankhede Stadium, Mumbai",Delhi Capitals,Mumbai Indians,Mumbai Indians,Mumbai Indians,wickets,160.0,20.0,True,Delhi Capitals,False,False,True
1304116,Harpreet Brar,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,wickets,158.0,20.0,False,Sunrisers Hyderabad,False,True,False
1312197,DA Miller,"Eden Gardens, Kolkata",Rajasthan Royals,Gujarat Titans,Gujarat Titans,Gujarat Titans,wickets,189.0,20.0,False,Rajasthan Royals,False,True,True
1312198,RM Patidar,"Eden Gardens, Kolkata",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,Royal Challengers Bangalore,runs,208.0,20.0,False,Lucknow Super Giants,False,True,False
1312199,JC Buttler,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Rajasthan Royals,wickets,158.0,20.0,False,Royal Challengers Bangalore,False,True,True
1312200,HH Pandya,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,Gujarat Titans,Rajasthan Royals,Gujarat Titans,wickets,131.0,20.0,True,Rajasthan Royals,False,False,False
1359475,Rashid Khan,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,Gujarat Titans,Gujarat Titans,Gujarat Titans,wickets,179.0,20.0,True,Chennai Super Kings,False,False,True
1359476,Arshdeep Singh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,Punjab Kings,runs,154.0,16.0,True,Kolkata Knight Riders,False,False,False
1359477,MA Wood,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Delhi Capitals,Delhi Capitals,Lucknow Super Giants,runs,194.0,20.0,True,Delhi Capitals,False,False,False
1359478,JC Buttler,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,runs,204.0,20.0,False,Sunrisers Hyderabad,True,False,False
1359479,F du Plessis,"M Chinnaswamy Stadium, Bengaluru",Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,wickets,172.0,20.0,True,Mumbai Indians,False,False,True
1359480,MM Ali,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,Chennai Super Kings,runs,218.0,20.0,True,Lucknow Super Giants,False,False,False
1359481,B Sai Sudharsan,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Gujarat Titans,Gujarat Titans,Gujarat Titans,wickets,163.0,20.0,False,Delhi Capitals,True,False,True
1359482,NT Ellis,"Barsapara Cricket Stadium, Guwahati",Punjab Kings,Rajasthan Royals,Rajasthan Royals,Punjab Kings,runs,198.0,20.0,False,Rajasthan Royals,False,True,False
1359483,SN Thakur,"Eden Gardens, Kolkata",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,runs,205.0,20.0,True,Royal Challengers Bangalore,False,False,False
1359484,KH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,wickets,122.0,20.0,True,Sunrisers Hyderabad,False,False,False
1359485,YBK Jaiswal,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Delhi Capitals,Delhi Capitals,Rajasthan Royals,runs,200.0,20.0,False,Delhi Capitals,False,True,False
1359486,RA Jadeja,"Wankhede Stadium, Mumbai",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,158.0,20.0,False,Mumbai Indians,True,False,True
1359487,RK Singh,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,wickets,205.0,20.0,False,Gujarat Titans,True,False,False
1359488,S Dhawan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,wickets,144.0,20.0,True,Punjab Kings,False,False,True
1359489,N Pooran,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,Lucknow Super Giants,wickets,213.0,20.0,False,Royal Challengers Bangalore,True,False,True
1359490,RG Sharma,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Mumbai Indians,Mumbai Indians,Mumbai Indians,wickets,173.0,20.0,False,Delhi Capitals,True,False,True
1359491,R Ashwin,"MA Chidambaram Stadium, Chepauk, Chennai",Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,runs,176.0,20.0,False,Chennai Super Kings,True,False,False
1359492,MM Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,Gujarat Titans,Gujarat Titans,Gujarat Titans,wickets,154.0,20.0,False,Punjab Kings,True,False,True
1359493,HC Brook,"Eden Gardens, Kolkata",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,runs,229.0,20.0,False,Kolkata Knight Riders,True,False,False
1359494,V Kohli,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,Royal Challengers Bangalore,runs,175.0,20.0,True,Delhi Capitals,False,False,False
1359495,Sikandar Raza,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Punjab Kings,Punjab Kings,Punjab Kings,wickets,160.0,20.0,False,Lucknow Super Giants,True,False,True
1359496,VR Iyer,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Mumbai Indians,wickets,186.0,20.0,True,Kolkata Knight Riders,False,False,True
1359497,SO Hetmyer,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Rajasthan Royals,Rajasthan Royals,Rajasthan Royals,wickets,178.0,20.0,False,Gujarat Titans,True,False,True
1359498,DP Conway,"M Chinnaswamy Stadium, Bengaluru",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,runs,227.0,20.0,False,Royal Challengers Bangalore,True,False,False
1359499,C Green,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,runs,193.0,20.0,False,Sunrisers Hyderabad,True,False,False
1359500,MP Stoinis,"Sawai Mansingh Stadium, Jaipur",Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,Lucknow Super Giants,runs,155.0,20.0,False,Rajasthan Royals,True,False,False
1359501,Mohammed Siraj,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Royal Challengers Bangalore,Punjab Kings,Punjab Kings,Royal Challengers Bangalore,runs,175.0,20.0,False,Punjab Kings,True,False,False
1359502,I Sharma,"Arun Jaitley Stadium, Delhi",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,Delhi Capitals,wickets,128.0,20.0,True,Kolkata Knight Riders,False,False,True
1359503,RA Jadeja,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,wickets,135.0,20.0,True,Sunrisers Hyderabad,False,False,True
